"OBJECTID","TOWNNAME","TOWNNAME_SUGGEST","POSTCODE","PAYS","REGION","X","Y"
258577,"SAINT-FLORENT-DES-BOIS","SAINT-FLORENT-DES-BOIS","85310","FRANCE","85",-1,31535,46,59323
258584,"VOUVRAY-SUR-LOIR","VOUVRAY-SUR-LOIR","72500","FRANCE","72",0,46297,47,69612
258586,"ROCHEFORT","ROCHEFORT","53240","FRANCE","53",-0,74911,48,17929
258587,"LAVARDIN","LAVARDIN","72240","FRANCE","72",0,06211,48,07708
258588,"SEMUR-EN-VALLON","SEMUR-EN-VALLON","72390","FRANCE","72",0,65393,48,02325
258589,"BELLIGNÉ","BELLIGNÉ","44370","FRANCE","44",-1,02769,47,46944
258593,"LE CHEVAIN","LE CHEVAIN","72610","FRANCE","72",0,12438,48,43341
258598,"THORIGNÉ-SUR-DUÉ","THORIGNÉ-SUR-DUÉ","72160","FRANCE","72",0,53408,48,03757
258600,"SAINT-MICHEL-DE-CHAVAIGNES","SAINT-MICHEL-DE-CHAVAIGNES","72440","FRANCE","72",0,57,48,01885
258604,"VILLEPOT","VILLEPOT","44110","FRANCE","44",-1,27826,47,77551
258609,"CHEMIRÉ-EN-CHARNIE","CHEMIRÉ-EN-CHARNIE","72540","FRANCE","72",-0,20322,48,05387
258610,"LINIÈRES-BOUTON","LINIÈRES-BOUTON","49490","FRANCE","49",0,07734,47,45986
258615,"LES DUNES","LES DUNES","85470","FRANCE","85",-1,84557,46,60919
258617,"SANZIERS","SANZIERS","49260","FRANCE","49",-0,20986,47,11312
258620,"MONTIGNY","MONTIGNY","72600","FRANCE","72",0,18542,48,45756
258626,"VAUTORTE","VAUTORTE","53500","FRANCE","53",-0,83232,48,30183
258627,"LA MARNE","LA MARNE","44270","FRANCE","44",-1,74266,46,99495
258632,"SAINT-MAURICE-LE-GIRARD","SAINT-MAURICE-LE-GIRARD","85390","FRANCE","85",-0,80546,46,64428
258633,"TILLIÈRES","TILLIÈRES","49230","FRANCE","49",-1,16413,47,14429
258639,"PRUNIERS","PRUNIERS","49080","FRANCE","49",-0,60083,47,45043
258644,"MISSILLAC","MISSILLAC","44780","FRANCE","44",-2,15909,47,48214
258646,"BRISSARTHE","BRISSARTHE","49330","FRANCE","49",-0,45149,47,70294
258648,"PONT LÉGÉ","PONT LÉGÉ","85600","FRANCE","85",-1,22609,46,92835
258649,"ÉCOUÉ","ÉCOUÉ","85200","FRANCE","85",-0,84356,46,39876
258652,"MÉRAL","MÉRAL","53230","FRANCE","53",-0,98186,47,96038
258655,"SAINT-QUENTIN-LES-ANGES","SAINT-QUENTIN-LES-ANGES","53400","FRANCE","53",-0,88599,47,77359
258656,"LE CORMIER","LE CORMIER","49300","FRANCE","49",-0,91732,47,03126
258799,"ANGERS","ANGERS","49100","FRANCE","49",-0,55324,47,4707
258804,"LA PIERRE-PERCÉE","LA PIERRE-PERCÉE","44450","FRANCE","44",-1,38433,47,28133
258805,"FREIGNÉ","FREIGNÉ","49440","FRANCE","49",-1,12312,47,54873
258811,"AUBIGNÉ-RACAN","AUBIGNÉ-RACAN","72800","FRANCE","72",0,26797,47,69036
258819,"CAREIL","CAREIL","44350","FRANCE","44",-2,40098,47,29796
258823,"MONTABON","MONTABON","72500","FRANCE","72",0,38615,47,68053
258832,"TORCÉ-EN-VALLÉE","TORCÉ-EN-VALLÉE","72110","FRANCE","72",0,39742,48,13423
258659,"TRÉMENTINES","TRÉMENTINES","49340","FRANCE","49",-0,7881,47,12355
258660,"LA JUMELLIÈRE","LA JUMELLIÈRE","49120","FRANCE","49",-0,73062,47,28111
258664,"RABLAY-SUR-LAYON","RABLAY-SUR-LAYON","49750","FRANCE","49",-0,57634,47,29515
258668,"NEUILLY-LE-VENDIN","NEUILLY-LE-VENDIN","53250","FRANCE","53",-0,34057,48,49532
258670,"SAINT-ELLIER","SAINT-ELLIER","49320","FRANCE","49",-0,39157,47,35391
258679,"FONTAINE-GUÉRIN","FONTAINE-GUÉRIN","49250","FRANCE","49",-0,18957,47,48624
258692,"LE PIN","LE PIN","44540","FRANCE","44",-1,15486,47,58981
258731,"ÎLE D'ERRAND","ÎLE D'ERRAND","44550","FRANCE","44",-2,16342,47,36752
258734,"QUILLY","QUILLY","44750","FRANCE","44",-1,95473,47,46178
258736,"PAULX","PAULX","44270","FRANCE","44",-1,75304,46,96202
258737,"LE RIBAY","LE RIBAY","53640","FRANCE","53",-0,40972,48,38336
258742,"LUCEAU","LUCEAU","72500","FRANCE","72",0,39754,47,71133
258753,"BEUGNÉ L'ABBÉ","BEUGNÉ L'ABBÉ","85400","FRANCE","85",-1,19992,46,46065
258754,"LA GRANDE BERNEGOUE","LA GRANDE BERNEGOUE","85420","FRANCE","85",-0,76295,46,33662
258755,"FAYMOREAU-BOURG","FAYMOREAU-BOURG","85240","FRANCE","85",-0,6278,46,53817
258756,"LA CHAPELLE-PALLUAU","LA CHAPELLE-PALLUAU","85670","FRANCE","85",-1,62158,46,78368
258757,"LA BARBINIÈRE","LA BARBINIÈRE","85110","FRANCE","85",-0,97956,46,64928
258762,"COSSÉ-EN-CHAMPAGNE","COSSÉ-EN-CHAMPAGNE","53340","FRANCE","53",-0,33404,47,96258
258868,"AUZAY","AUZAY","85200","FRANCE","85",-0,86963,46,44201
258871,"FOUSSAIS-PAYRÉ","FOUSSAIS-PAYRÉ","85240","FRANCE","85",-0,68308,46,52965
258880,"LE COUGOU","LE COUGOU","44530","FRANCE","44",-2,00982,47,54423
258884,"DÉNEZÉ-SOUS-LE-LUDE","DÉNEZÉ-SOUS-LE-LUDE","49490","FRANCE","49",0,1358,47,53005
258885,"ROCHARD","ROCHARD","85130","FRANCE","85",-0,94292,46,96574
258886,"GRIGNÉ","GRIGNÉ","49110","FRANCE","49",-1,06144,47,26937
258887,"LA CHABOSSONIÈRE","LA CHABOSSONIÈRE","85800","FRANCE","85",-1,92174,46,70376
258888,"LAVARÉ","LAVARÉ","72390","FRANCE","72",0,6444,48,05347
258895,"PERAY","PERAY","72260","FRANCE","72",0,36486,48,24879
258897,"CHANTONNAY","CHANTONNAY","85110","FRANCE","85",-1,04825,46,68512
258900,"SAINT-GERMAIN-SUR-MOINE","SAINT-GERMAIN-SUR-MOINE","49230","FRANCE","49",-1,1239,47,11864
258901,"SAINT-BREVIN-L'OCÉAN","SAINT-BREVIN-L'OCÉAN","44250","FRANCE","44",-2,17404,47,23151
258694,"LA SUARDIÈRE","LA SUARDIÈRE","44190","FRANCE","44",-1,2428,47,1025
258698,"REZÉ","REZÉ","44400","FRANCE","44",-1,5698,47,19126
258702,"VAIGES","VAIGES","53480","FRANCE","53",-0,47478,48,04392
258705,"PEUTON","PEUTON","53360","FRANCE","53",-0,82236,47,88532
258712,"LES CHÂTELLIERS-CHÂTEAUMUR","LES CHÂTELLIERS-CHÂTEAUMUR","85700","FRANCE","85",-0,83116,46,84839
258713,"GRANDCHAMP","GRANDCHAMP","72610","FRANCE","72",0,18213,48,30484
258717,"LE PORT DE JUIGNÉ","LE PORT DE JUIGNÉ","72300","FRANCE","72",-0,30161,47,85452
258726,"AMBILLOU-CHÂTEAU","AMBILLOU-CHÂTEAU","49700","FRANCE","49",-0,34463,47,26259
258763,"PUCEUL","PUCEUL","44390","FRANCE","44",-1,61331,47,5232
258766,"SAINT-OUËN-DES-VALLONS","SAINT-OUËN-DES-VALLONS","53150","FRANCE","53",-0,54891,48,16792
258767,"LA BOISSIÈRE-SUR-ÈVRE","LA BOISSIÈRE-SUR-ÈVRE","49110","FRANCE","49",-1,08011,47,30142
258770,"MONTIGNÉ-LÈS-RAIRIES","MONTIGNÉ-LÈS-RAIRIES","49430","FRANCE","49",-0,20715,47,62407
258772,"BLOU","BLOU","49160","FRANCE","49",-0,03704,47,36278
258776,"DENAZÉ","DENAZÉ","53400","FRANCE","53",-0,88753,47,88427
258778,"SAINT-PHILBERT-DE-BOUAINE","SAINT-PHILBERT-DE-BOUAINE","85660","FRANCE","85",-1,52129,46,98493
258780,"SAINT-HILAIRE-DE-CLISSON","SAINT-HILAIRE-DE-CLISSON","44190","FRANCE","44",-1,30882,47,06291
258783,"LA MEILLERAYE-DE-BRETAGNE","LA MEILLERAYE-DE-BRETAGNE","44520","FRANCE","44",-1,40225,47,55897
258784,"LE MAGASIN","LE MAGASIN","72600","FRANCE","72",0,37161,48,3413
258785,"SAINT-ÉTIENNE-DE-MER-MORTE","SAINT-ÉTIENNE-DE-MER-MORTE","44270","FRANCE","44",-1,74213,46,92792
258797,"LA HUTTE","LA HUTTE","72130","FRANCE","72",0,09511,48,30063
258833,"SAINT-HERBLON","SAINT-HERBLON","44150","FRANCE","44",-1,09559,47,40812
258834,"SAINT-PIERRE-DES-ORMES","SAINT-PIERRE-DES-ORMES","72600","FRANCE","72",0,421,48,30715
258837,"ANCIEN BOURG DE BELGEARD","ANCIEN BOURG DE BELGEARD","53440","FRANCE","53",-0,55724,48,26608
258839,"NESSIER","NESSIER","85490","FRANCE","85",-0,64659,46,34464
258842,"SAINT-GERMAIN-D'ARCÉ","SAINT-GERMAIN-D'ARCÉ","72800","FRANCE","72",0,2912,47,62378
258848,"NOËLLET","NOËLLET","49520","FRANCE","49",-1,09084,47,6941
258850,"BRECÉ","BRECÉ","53120","FRANCE","53",-0,78947,48,39874
258851,"SAINT-LUMINE-DE-COUTAIS","SAINT-LUMINE-DE-COUTAIS","44310","FRANCE","44",-1,72652,47,05495
258852,"LA DEMENURE","LA DEMENURE","44440","FRANCE","44",-1,43414,47,52114
258853,"ALEXAIN","ALEXAIN","53240","FRANCE","53",-0,76831,48,22981
258857,"MOULAY","MOULAY","53100","FRANCE","53",-0,62579,48,27209
258858,"LA MARTINIÈRE","LA MARTINIÈRE","44640","FRANCE","44",-1,77852,47,20589
258859,"SAINT-MARTIN-DU-LIMET","SAINT-MARTIN-DU-LIMET","53800","FRANCE","53",-1,02158,47,81469
258861,"LA CHÂTAIGNERAIE","LA CHÂTAIGNERAIE","85120","FRANCE","85",-0,74186,46,65097
258864,"PRUILLÉ-L'ÉGUILLÉ","PRUILLÉ-L'ÉGUILLÉ","72150","FRANCE","72",0,43148,47,83716
258866,"ÉCOMMOY","ÉCOMMOY","72220","FRANCE","72",0,27486,47,83029
257575,"LA HAIE-TRAVERSAINE","LA HAIE-TRAVERSAINE","53300","FRANCE","53",-0,60665,48,36942
257577,"LA POSSONNIÈRE","LA POSSONNIÈRE","49170","FRANCE","49",-0,68714,47,37452
257581,"CRANNES-EN-CHAMPAGNE","CRANNES-EN-CHAMPAGNE","72540","FRANCE","72",-0,0507,47,98045
257582,"SAINT-AIGNAN","SAINT-AIGNAN","53200","FRANCE","53",-0,56586,47,83564
257583,"LA CHAPELLE-THÉMER","LA CHAPELLE-THÉMER","85210","FRANCE","85",-0,95647,46,55918
257584,"SILLÉ-LE-GUILLAUME","SILLÉ-LE-GUILLAUME","72140","FRANCE","72",-0,12746,48,18344
257585,"ARTHEZÉ","ARTHEZÉ","72270","FRANCE","72",-0,11967,47,78719
257587,"MOLIÈRES","MOLIÈRES","53200","FRANCE","53",-0,74812,47,75414
257589,"BRAIN-SUR-ALLONNES","BRAIN-SUR-ALLONNES","49650","FRANCE","49",0,06591,47,3026
257590,"LE BERNARD","LE BERNARD","85560","FRANCE","85",-1,46888,46,43874
257591,"BEL-AIR","BEL-AIR","49520","FRANCE","49",-0,98743,47,71054
257592,"MARTIGNÉ-SUR-MAYENNE","MARTIGNÉ-SUR-MAYENNE","53470","FRANCE","53",-0,66603,48,19569
257599,"BLAIN","BLAIN","44130","FRANCE","44",-1,76356,47,47576
257603,"SOUVIGNÉ-SUR-MÊME","SOUVIGNÉ-SUR-MÊME","72400","FRANCE","72",0,63645,48,21952
257338,"LE BAS-MATZ","LE BAS-MATZ","44260","FRANCE","44",-1,95134,47,3701
257343,"LA JAILETTE","LA JAILETTE","49500","FRANCE","49",-0,76587,47,67341
257347,"MALVILLE","MALVILLE","44260","FRANCE","44",-1,86319,47,35988
257348,"JUPILLES","JUPILLES","72500","FRANCE","72",0,41166,47,79236
257352,"BOUVRON","BOUVRON","44130","FRANCE","44",-1,84652,47,41754
257356,"CHEMILLÉ","CHEMILLÉ","49120","FRANCE","49",-0,73052,47,21255
257357,"DOUX","DOUX","85200","FRANCE","85",-0,82349,46,39485
257358,"SAINTE-FLAIVE-DES-LOUPS","SAINTE-FLAIVE-DES-LOUPS","85150","FRANCE","85",-1,57964,46,61164
257609,"DONGES","DONGES","44480","FRANCE","44",-2,07462,47,31906
257611,"ROUESSÉ-FONTAINE","ROUESSÉ-FONTAINE","72610","FRANCE","72",0,15081,48,32375
257616,"VILLENEUVE","VILLENEUVE","49600","FRANCE","49",-1,05839,47,22355
257619,"BOURNIGAL","BOURNIGAL","44190","FRANCE","44",-1,25451,47,09771
257630,"DOMPIERRE-SUR-YON","DOMPIERRE-SUR-YON","85170","FRANCE","85",-1,38514,46,73762
257633,"SAINT-QUENTIN-EN-MAUGES","SAINT-QUENTIN-EN-MAUGES","49110","FRANCE","49",-0,90867,47,29377
257634,"LE VOIDE","LE VOIDE","49310","FRANCE","49",-0,5461,47,16139
257638,"SAINT-GEORGES-DE-POINTINDOUX","SAINT-GEORGES-DE-POINTINDOUX","85150","FRANCE","85",-1,62253,46,6444
257639,"LES HALLES","LES HALLES","72500","FRANCE","72",0,31562,47,65575
257360,"SAINTE-LUCE-SUR-LOIRE","SAINTE-LUCE-SUR-LOIRE","44980","FRANCE","44",-1,48669,47,24961
257361,"DAMVIX","DAMVIX","85420","FRANCE","85",-0,73352,46,31512
257362,"OUDON","OUDON","44521","FRANCE","44",-1,288,47,34922
257363,"LA POUËZE","LA POUËZE","49370","FRANCE","49",-0,81232,47,55669
257364,"SAINTE-GEMME-LA-PLAINE","SAINTE-GEMME-LA-PLAINE","85400","FRANCE","85",-1,11166,46,48296
257370,"MONTREUIL","MONTREUIL","72190","FRANCE","72",0,20754,48,09018
257379,"LES NOYERS","LES NOYERS","49540","FRANCE","49",-0,4854,47,23467
257380,"BOUCHAMPS-LÈS-CRAON","BOUCHAMPS-LÈS-CRAON","53800","FRANCE","53",-0,99354,47,8146
257381,"SAINT-RÉMY-DE-SILLÉ","SAINT-RÉMY-DE-SILLÉ","72140","FRANCE","72",-0,09261,48,18635
257389,"CHASNAIS","CHASNAIS","85400","FRANCE","85",-1,2222,46,46317
257390,"BRÉTIGNOLLES-LE-MOULIN","BRÉTIGNOLLES-LE-MOULIN","53110","FRANCE","53",-0,53452,48,47133
257394,"LES BOIS LAVAU","LES BOIS LAVAU","49300","FRANCE","49",-0,89348,47,0821
257648,"NUILLÉ-LE-JALAIS","NUILLÉ-LE-JALAIS","72370","FRANCE","72",0,48409,48,02193
257649,"VILLAINES-LA-JUHEL","VILLAINES-LA-JUHEL","53700","FRANCE","53",-0,27813,48,34599
257651,"PASSAY","PASSAY","44118","FRANCE","44",-1,63414,47,09655
257653,"LA LIMOUZINIÈRE","LA LIMOUZINIÈRE","44310","FRANCE","44",-1,59698,46,99223
257654,"BRÉCUN","BRÉCUN","44720","FRANCE","44",-2,19214,47,38287
257659,"ARTANNES-SUR-THOUET","ARTANNES-SUR-THOUET","49260","FRANCE","49",-0,09385,47,19926
257660,"SAINT-MOLF","SAINT-MOLF","44350","FRANCE","44",-2,42294,47,3929
257665,"SAINT-PIERRE-DES-LANDES","SAINT-PIERRE-DES-LANDES","53500","FRANCE","53",-1,02773,48,27381
257666,"COULONGÉ","COULONGÉ","72800","FRANCE","72",0,20068,47,68921
257667,"ANCINNES","ANCINNES","72610","FRANCE","72",0,18307,48,36795
257668,"ASTILLÉ","ASTILLÉ","53230","FRANCE","53",-0,85197,47,96376
257669,"SAINT-POIX","SAINT-POIX","53540","FRANCE","53",-1,04362,47,96548
257670,"LA SALLE-DE-VIHIERS","LA SALLE-DE-VIHIERS","49310","FRANCE","49",-0,63876,47,15637
257673,"LONCÉ","LONCÉ","44550","FRANCE","44",-2,1833,47,32921
257674,"SAINT-MICHEL-CHEF-CHEF","SAINT-MICHEL-CHEF-CHEF","44730","FRANCE","44",-2,14747,47,18244
257395,"VERNOIL-LE-FOURRIER","VERNOIL-LE-FOURRIER","49390","FRANCE","49",0,08432,47,38732
257396,"DEUX-ÉVAILLES","DEUX-ÉVAILLES","53150","FRANCE","53",-0,52614,48,19325
257399,"JOUÉ-EN-CHARNIE","JOUÉ-EN-CHARNIE","72540","FRANCE","72",-0,19065,48,0178
257401,"KER BOSSY","KER BOSSY","85350","FRANCE","85",-2,34722,46,71284
257405,"LE PETIT PARIS","LE PETIT PARIS","85180","FRANCE","85",-1,71524,46,47389
257409,"MARLAND","MARLAND","44117","FRANCE","44",-2,29143,47,32771
257411,"COUFFÉ","COUFFÉ","44521","FRANCE","44",-1,28917,47,39296
257412,"LA REGRIPPIÈRE","LA REGRIPPIÈRE","44330","FRANCE","44",-1,17554,47,18139
257415,"L'ANGLE","L'ANGLE","85110","FRANCE","85",-1,11078,46,66135
257418,"LA GÉNÉTOUZE","LA GÉNÉTOUZE","85190","FRANCE","85",-1,51344,46,72682
257421,"BOUIN","BOUIN","85230","FRANCE","85",-1,99797,46,972
257425,"ERBRAY","ERBRAY","44110","FRANCE","44",-1,31765,47,65504
257426,"PORT AU LOUP","PORT AU LOUP","44420","FRANCE","44",-2,52699,47,38709
257427,"LA CHAPELLE-ANTHENAISE","LA CHAPELLE-ANTHENAISE","53950","FRANCE","53",-0,67683,48,12205
257428,"ROFFIAT","ROFFIAT","44740","FRANCE","44",-2,44582,47,27738
257430,"GENESTON","GENESTON","44140","FRANCE","44",-1,51365,47,05728
257677,"GROSBREUIL","GROSBREUIL","85440","FRANCE","85",-1,61747,46,53971
257678,"FAY-DE-BRETAGNE","FAY-DE-BRETAGNE","44130","FRANCE","44",-1,79205,47,41501
257682,"LE COUDRAY-MACOUARD","LE COUDRAY-MACOUARD","49260","FRANCE","49",-0,11769,47,19306
257684,"MONTREUIL-POULAY","MONTREUIL-POULAY","53640","FRANCE","53",-0,52126,48,38331
257691,"AVRILLÉ","AVRILLÉ","85440","FRANCE","85",-1,49331,46,47064
257694,"LE GRAND RIGNÉ","LE GRAND RIGNÉ","44660","FRANCE","44",-1,40488,47,74902
257698,"LE BOURG-BÂTARD","LE BOURG-BÂTARD","85120","FRANCE","85",-0,72653,46,64829
257708,"DÉSERTINES","DÉSERTINES","53190","FRANCE","53",-0,86788,48,46871
257710,"LES MONCEAUX","LES MONCEAUX","44470","FRANCE","44",-1,50837,47,31159
257434,"ÉVAILLÉ","ÉVAILLÉ","72120","FRANCE","72",0,63063,47,90069
257436,"SEICHES-SUR-LE-LOIR","SEICHES-SUR-LE-LOIR","49140","FRANCE","49",-0,35885,47,57429
257437,"REMOUILLÉ","REMOUILLÉ","44140","FRANCE","44",-1,37293,47,05714
257438,"LIGNIÈRES-LA-CARELLE","LIGNIÈRES-LA-CARELLE","72610","FRANCE","72",0,17307,48,4353
257440,"LOIRON","LOIRON","53320","FRANCE","53",-0,93541,48,0587
257444,"PONCÉ-SUR-LE-LOIR","PONCÉ-SUR-LE-LOIR","72340","FRANCE","72",0,6562,47,76211
257446,"ORGÈRES LA-ROCHE","ORGÈRES LA-ROCHE","53140","FRANCE","53",-0,23844,48,55686
257450,"TRÉGATÉ","TRÉGATÉ","44740","FRANCE","44",-2,45358,47,28155
257452,"COËX","COËX","85220","FRANCE","85",-1,76099,46,69746
257453,"SAINT-GERMAIN-LE-FOUILLOUX","SAINT-GERMAIN-LE-FOUILLOUX","53240","FRANCE","53",-0,79164,48,13674
257455,"ANTIGNY","ANTIGNY","85120","FRANCE","85",-0,77013,46,62048
257460,"LOUPFOUGÈRES","LOUPFOUGÈRES","53700","FRANCE","53",-0,34812,48,33855
257461,"COMBRÉE","COMBRÉE","49520","FRANCE","49",-1,02826,47,70504
257463,"GRANDE CANTIÈRE LE PONT","GRANDE CANTIÈRE LE PONT","85120","FRANCE","85",-0,72911,46,65783
257464,"NEUVILLETTE-EN-CHARNIE","NEUVILLETTE-EN-CHARNIE","72140","FRANCE","72",-0,21099,48,0938
257713,"LA VERRIE","LA VERRIE","85130","FRANCE","85",-0,99355,46,96542
257718,"SAINTE-CÉCILE","SAINTE-CÉCILE","85110","FRANCE","85",-1,11422,46,74586
257724,"LA MAINBORGÈRE","LA MAINBORGÈRE","85320","FRANCE","85",-1,2818,46,57165
257727,"SAINT-MARS-LA-BRIÈRE","SAINT-MARS-LA-BRIÈRE","72470","FRANCE","72",0,37122,48,02908
257728,"THÉLIGNY","THÉLIGNY","72320","FRANCE","72",0,79849,48,17587
257731,"QUARTIER DE BEAUREGARD","QUARTIER DE BEAUREGARD","85390","FRANCE","85",-0,84566,46,67783
257732,"LE PERRIER","LE PERRIER","85300","FRANCE","85",-1,99409,46,81862
257734,"SOULIGNÉ-SOUS-BALLON","SOULIGNÉ-SOUS-BALLON","72290","FRANCE","72",0,23721,48,13767
257735,"MARSAIS-SAINTE-RADÉGONDE","MARSAIS-SAINTE-RADÉGONDE","85570","FRANCE","85",-0,8812,46,53809
257736,"VEZOT","VEZOT","72600","FRANCE","72",0,2905,48,35293
257739,"L'ÉPINE","L'ÉPINE","85740","FRANCE","85",-2,27049,46,97916
257740,"GUENROUET","GUENROUET","44530","FRANCE","44",-1,95518,47,51971
257741,"BEAULIEU-SUR-LAYON","BEAULIEU-SUR-LAYON","49750","FRANCE","49",-0,59008,47,31077
257744,"CHALONNES-SOUS-LE-LUDE","CHALONNES-SOUS-LE-LUDE","49490","FRANCE","49",0,17285,47,55924
257466,"BRAINS","BRAINS","44830","FRANCE","44",-1,7247,47,16995
257476,"LES CLOUZEAUX","LES CLOUZEAUX","85430","FRANCE","85",-1,50671,46,63001
257480,"SAINT-CHRISTOPHE-DU-LUAT","SAINT-CHRISTOPHE-DU-LUAT","53150","FRANCE","53",-0,46117,48,13362
257483,"MONTILLIERS","MONTILLIERS","49310","FRANCE","49",-0,50464,47,18276
257489,"MAILLÉ","MAILLÉ","85420","FRANCE","85",-0,78785,46,34221
257748,"KER CHAUVINEAU","KER CHAUVINEAU","85350","FRANCE","85",-2,36688,46,71236
257749,"ÉTRICHÉ","ÉTRICHÉ","49330","FRANCE","49",-0,44467,47,65066
257752,"LE CHAMP-SAINT-PÈRE","LE CHAMP-SAINT-PÈRE","85540","FRANCE","85",-1,34696,46,50681
257754,"LE GUÉ-DE-VELLUIRE","LE GUÉ-DE-VELLUIRE","85770","FRANCE","85",-0,92362,46,3737
257755,"L'IMMACULÉE","L'IMMACULÉE","44600","FRANCE","44",-2,25975,47,28336
257756,"SAINT-MARS-DES-PRÉS","SAINT-MARS-DES-PRÉS","85110","FRANCE","85",-1,00299,46,68218
257757,"CASSON","CASSON","44390","FRANCE","44",-1,55775,47,38708
257758,"SAINT-JEAN-DE-BOISEAU","SAINT-JEAN-DE-BOISEAU","44640","FRANCE","44",-1,72472,47,19526
257765,"BEAULIEU","BEAULIEU","85320","FRANCE","85",-1,2229,46,52753
257767,"LE TREMBLAY","LE TREMBLAY","49520","FRANCE","49",-1,01759,47,67696
257768,"SAINT-JULIEN-DE-VOUVANTES","SAINT-JULIEN-DE-VOUVANTES","44670","FRANCE","44",-1,23851,47,64182
257776,"TRÉMONT","TRÉMONT","49310","FRANCE","49",-0,44704,47,15742
257500,"SAINTE-RADÉGONDE-DES-NOYERS","SAINTE-RADÉGONDE-DES-NOYERS","85450","FRANCE","85",-1,06311,46,37458
257501,"LERNAY","LERNAY","49260","FRANCE","49",-0,16263,47,08268
257503,"LE FUILET","LE FUILET","49270","FRANCE","49",-1,11536,47,28148
257509,"CORNÉ","CORNÉ","49630","FRANCE","49",-0,35125,47,47113
257511,"BAZOUGES","BAZOUGES","53200","FRANCE","53",-0,71944,47,83549
257512,"BONNE-FONTAINE","BONNE-FONTAINE","44660","FRANCE","44",-1,46725,47,81104
257513,"LES ANGES","LES ANGES","49500","FRANCE","49",-0,88354,47,76376
257514,"SAINT-HILAIRE-DU-BOIS","SAINT-HILAIRE-DU-BOIS","85410","FRANCE","85",-0,93884,46,63322
257516,"JARD-SUR-MER","JARD-SUR-MER","85520","FRANCE","85",-1,5769,46,41494
257517,"MONNIÈRES","MONNIÈRES","44690","FRANCE","44",-1,35535,47,13135
257518,"PARÇAY-LES-PINS","PARÇAY-LES-PINS","49390","FRANCE","49",0,1617,47,43795
257525,"LA BILLONNIÈRE","LA BILLONNIÈRE","85150","FRANCE","85",-1,69152,46,51306
257526,"LA PETITE BAZONNIÈRE","LA PETITE BAZONNIÈRE","44680","FRANCE","44",-1,80438,47,11601
257530,"LA BRÉBIONNIÈRE","LA BRÉBIONNIÈRE","44190","FRANCE","44",-1,27177,47,10859
257532,"SAINT-LAURENT-DE-LA-SALLE","SAINT-LAURENT-DE-LA-SALLE","85410","FRANCE","85",-0,91721,46,56881
257534,"CURES","CURES","72240","FRANCE","72",-0,00562,48,10099
261395,"LES CERQUEUX-SOUS-PASSAVANT","LES CERQUEUX-SOUS-PASSAVANT","49310","FRANCE","49",-0,46755,47,10803
261396,"L'AIGUILLON-SUR-VIE","L'AIGUILLON-SUR-VIE","85220","FRANCE","85",-1,83074,46,67364
261399,"LE PIN-EN-MAUGES","LE PIN-EN-MAUGES","49110","FRANCE","49",-0,89859,47,2539
261401,"SARRIGNÉ","SARRIGNÉ","49800","FRANCE","49",-0,38499,47,50146
261402,"LIVET","LIVET","53150","FRANCE","53",-0,46113,48,10811
261405,"SAINT-MAIXENT","SAINT-MAIXENT","72320","FRANCE","72",0,65412,48,08996
261407,"LA BOISSIÈRE-DU-DORÉ","LA BOISSIÈRE-DU-DORÉ","44430","FRANCE","44",-1,21898,47,23316
261408,"MALLIÈVRE","MALLIÈVRE","85590","FRANCE","85",-0,86462,46,91245
261410,"MASSÉRAC","MASSÉRAC","44290","FRANCE","44",-1,91643,47,67303
261414,"LA GRÉE SAINT-JACQUES","LA GRÉE SAINT-JACQUES","44540","FRANCE","44",-1,05142,47,56506
261415,"LA TOUCHE","LA TOUCHE","44110","FRANCE","44",-1,33038,47,68693
261419,"PETOSSE","PETOSSE","85570","FRANCE","85",-0,90824,46,48196
261421,"LE GRAND-LUCÉ","LE GRAND-LUCÉ","72150","FRANCE","72",0,46934,47,865
261423,"LA CHAPELLE-DES-MARAIS","LA CHAPELLE-DES-MARAIS","44410","FRANCE","44",-2,24124,47,44781
261424,"CAMPBON","CAMPBON","44750","FRANCE","44",-1,96989,47,41285
261675,"CHÂTELAIN","CHÂTELAIN","53200","FRANCE","53",-0,59759,47,80918
261676,"LANDEMONT","LANDEMONT","49270","FRANCE","49",-1,2426,47,26507
261677,"LES PINEAUX","LES PINEAUX","85320","FRANCE","85",-1,17978,46,59659
261681,"CHAUVÉ","CHAUVÉ","44320","FRANCE","44",-1,98488,47,15053
261693,"FAVERAYE","FAVERAYE","49380","FRANCE","49",-0,50175,47,25234
261695,"SAINT-MICHEL-DE-FEINS","SAINT-MICHEL-DE-FEINS","53290","FRANCE","53",-0,56905,47,77799
261696,"MONTFAUCON","MONTFAUCON","49230","FRANCE","49",-1,12505,47,10001
261698,"FLÉE","FLÉE","72500","FRANCE","72",0,45327,47,73641
261704,"PRÉ-EN-PAIL","PRÉ-EN-PAIL","53140","FRANCE","53",-0,19827,48,4598
261956,"LA BOISSIÈRE-DES-LANDES","LA BOISSIÈRE-DES-LANDES","85430","FRANCE","85",-1,46208,46,56464
261960,"COURCEBOEUFS","COURCEBOEUFS","72290","FRANCE","72",0,28719,48,13729
261962,"DÉNEZÉ-SOUS-DOUÉ","DÉNEZÉ-SOUS-DOUÉ","49700","FRANCE","49",-0,27487,47,24741
261968,"BOURGNEUF","BOURGNEUF","85200","FRANCE","85",-0,82648,46,41934
